username,name,chances
126134310913,MANHATTAN CLUB,4
126167964812,GO MART (MEDAN MIDAH),0
126897395287,RESTORAN YUSOFF SK,0
126912509152,LUMAYAN MINI MARKET,1
127084366673,JIA DA PREMIUM GROCER,0
127176138808,MBH JERNIH ENTERPRISE - JLN CHERAS,0
127417324463,BAROKAH BARONA JAYA ENTERPRISE,0
127549619398,OLA MART - SETIA SKY,0
127920612725,PENGKALAN MEWAH SDN BHD,4
128361043700,J&H market,1
128392966367,KCK CAPITAL SDN BHD,2
128393473108,GLORADE SDN BHD (CONLAY CLUB),2
128430974717,FINESSECO SDN BHD,4
128478619792,GOLDEN ACE CLUB,2
129053590100,A.M HERITAGE STORE,0
129060194737,"Kelab Rekreasi Dan Skuba Aquarius,Kl Dan Selangor",2
130146662152,BHP - NAK FILL UP ENTERPRISE,2
130213505557,S.E EXECUTIVE CENTRE SDN BHD (JUPITER CLUB),0
130304358448,CHANG CHENG 88 KOPITIAM,0
133778177108,BHPetrol Pandan Jaya (PN706),2
133899760468,PETRONAS PERMAI NURKASIH,2
136955722492,SHELL TMN SRI SEGAMBUT,0
136959386075,Petronas NPE Taman Desa,0
136964096468,SHELL AFR CHULAN VENTURES,2
142277248963,GO ADVANTES SB - PETRON GENTING HIGHLANDS,2
142348204862,Shell Faizee Faliq Pandan Indah,0
143152894547,FAEIZEE FALIQ (SHELL BT CAVES),0
160708496713,CALTEX OCEAN WIDE SERVICE STATION SDN. BHD.,0
163634043898,Petron Cahaya Mariam Enterprise,0
167159064700,PETRON HDJ OIL ENTERPRISE,2
167418778423,SHELL SEJATI FUEL,0
169028386648,Petron Desa Pandan - MAJ ENERGY SERVICES,4
169128988397,Shell Faeizee Faliq (Pandan Indah),0
169205768243,Shell Zuhara Jaya Enterprise,0
169210422127,Pasar Raya Well Mart-Taman Setapak Jaya (SP3),0
93743849698,KOPERASI PEGAWAI-PEGAWAI DBKL,0
93760304363,KEDAI RUNCIT THAHIR,2
93780658183,HWA SUN SUNDRIES SHOP,0
93794517367,SHELL ALAF SEJATI STATION - SELECT,0
93813142258,KEDAI MAKANAN DAN MINUMAN SING WOH,0
93813575417,SERBANEKA LAM CHUAN HENG SDN BHD,1
93827003842,8 PULUH 7 (PETRONAS),0
93870327892,PETRON SHAHRIL & NORAINI ENT,2
93874660847,BHP VISI WIRAJAYA SDN.BHD,2
93907161197,MAZLINA AND BROTHER,1
93908027950,KANTIN BAI LI,1
93909761468,PASARAYA K.K,2
93930998362,ace elite ylk plt,0
93950937223,PERNIAGAAN INDAH WANGSA,2
93983884325,WIJAYAH TRADING,2
93991688432,PETRON ROHANA & MOKHTAR,2
93992122003,UNCLE MENG RESTAURAN,1
93997758517,PETRON NASHABIL PETROSERVIS,2
94010766502,T.K.N.B NEWS STAND,0
94031581150,ASUMAJAYA(ZAKARIA),0
94062373708,TAI KEE RESTAURANT,2
94073651117,SHELL THE MALAYA LORRY SERVICE CO (1972) SB,0
94083627850,KR SERBANEKA ANUGERAH,0
94086664352,NIHONKAN SENDIRIAN BERHAD,2
94090134700,KEDAI UBAT YIN HOE,2
94104884393,PETRON - ZEARA (TIGER MART),0
94148706475,I. M. ESMAIL,0
94149140408,KEDAI MING HUAT,1
94150876150,MJ FOOD COURT,0
94151744027,MZJ SERVICE STATION(BHP),2
94152177967,REST MAJU AL-MUBARAK,0
94437058103,PASAR MINI ABG DEEN,0
94444011775,DAARUL IHSAN ENT - PETRONAS,0
94451834962,RESTORAN NA YANG,0
94497041942,RESTORAN MANNUSALWA,0
94513127803,HARIZA TRADING,0
94574440525,RESTORAN CHUAN HUPP,2
94662748367,PASAR MINI ZHONG YI,0
94735426600,RESTORAN AL AZAD,0
94783749118,CAHAYA ILHAM PETRO (Petronas),0
94789409318,PASAR MINI BARKATH MAJU (TMN KOP POLIS),0
94805084600,HUSEN CAFE SDN BHD,0
94836874567,PETRON - SHAMOSHA ENT,0
94884351697,RESTORAN WING LUNG,2
94884787322,SERI WAH YU PETROL PAM-BP SHOP,2
94898727850,KEDAI KOPI HOCK SENG,0
94908312557,PASAR MINI ARUSNA JAYA,0
94909183918,SICKKANDAR MART,0
94915719253,WAJAH SUTERA PETROSERVIS-MESRA,2
94959729700,RESTORAN NEW SOON LY,1
94960601297,BASEMENT NEWS,0
95064785938,TF FRESH MART,0
95145033950,NILAI MASYHUR SDN BHD SHELL SELECT,4
95157684823,HARU HARU RESTAURANT,0
95184298025,K RUNCIT HABEEB MOHAMED,0
95187352237,ZAKE SUPREME SDN BHD-SELECT,2
95221388200,KEDAI UBAT YEN KIN,2
95221824598,KEDAI UBAT YEN WOH HONG,0
95222260997,BERKAT BESTARI SDN BHD,0
95227934275,PASAR KECIL MELAWATI,0
95235789862,MR TWO SERVICES(MESRA),4
95238844900,PASAR MINI MAJU TRADING,1
95250629077,S P S MINI MARKET,2
95282930188,TAJ MAJU SPEEDMART,2
95285112893,CT GEDUNG 2,0
95310870700,VISTANA MINI MARKET,1
95331392122,GOLDEN CITY SEAFOOD REST,2
95405636987,XCEL TRADING (SHELL SELECT),2
95426168608,PERNIAGAAN ANWAR,1
95435343025,PETRONAS MESRA - KOPETRO,2
95449323937,REST MIRASAA,0
95469423292,PER DUL HAJ,2
95532356692,REST CHEE SEONG (N),0
95543721877,NASI LEMAK ALAN,0
95544159013,SENTRAL WANGSA MAJU (SHELL SELECT),2
95581756450,HOONG SIN ENT,0
95586128725,PETRON SS BKT KEPONG,0
95587440427,PETRON YAZ TRADING,4
95623734418,AL ALMEEN ENTERPRISE,0
95638166473,SRI SINAR CURRY HOUSE,2
95648225822,KEDAI MAKANAN SKY,0
95671408075,FAYURA ENTERPRISE,0
95721281308,PETRON SRI RAMPAI - SUKADANA ENT,2
95732657725,SAAJA TRADING,4
95740971688,PETRON TS LOW SB,0
95746222798,PETRON S. MINYAK TAHA & SAADIAH -TIGER M,0
95762852263,PETRON-AKD SERVICE STATION,2
95769854575,SAVE MART MINI MARKET,0
95804869975,KUTHOOS WHOLESALE SDN BHD,0
95829384563,Shell Rimbarapi,0
95830260142,INTER ARENA SDN BHD(PASARAYA ARENA),2
95841205217,KASIM POINT ENTERPRISE,0
95852588758,PETRONAS STESEN ALSIRA,0
95880612662,SIANG HIN (BP-SHOP),0
95902071232,CITY BEST ENTERPRISE,0
95902947143,PETRON ANZ AUTO CENTER,2
95903385100,REST SWEET GARDEN,0
95913458387,PETRONAS SAHABAT MESRA ENTERPRISE,2
95937548827,RESTORAN CHOY KEI SDN BHD,4
96027805358,RESTAURANT 118,0
96049280392,PASAR MINI ENG HENG,0
96067689475,MGI MINIMARKET,1
96084346832,RESTORAN KAM HWA,0
96105828187,GUAN SOON SENG (SHELL SELECT),0
96106266607,ZHONG CHENG HERB & FOOD,0
96152306272,RESTORAN FONG YIK,0
96165023932,RESTORAN AL EHSAN,0
96182128318,SHELL SELECT ALAF KARAK,4
96204059243,SOULED OUT,0
96205813825,ZHUFAIRAH MAJU ENTERPRISE,1
96208007075,SERI LUMAYAN ENTERPRISE,0
96220289737,SHELL ZEFF SERVE,0
96268989433,REST SHAH'S CORNER,0
96278643088,PETRON CITY KIOSK SERVICE STN,2
96455126917,RESTORAN TANJUNG SATU,0
96472257082,SERI NILAM JIMAT TRADING,0
96543868850,KEDAI KOPI YU YI,2
96568477798,PETRONAS MESRA LA  SERVICES,2
96604517987,PASAR MINI MOHD ISA,0
96616825933,SM PETRONAS PANDAN INDAH-MESRA,2
96667824347,REST SAI JIT KWONG,0
96680576053,PETRON-MA SYAH SERVICES,2
96743907325,PETRONAS JELATEK SERVICE STATION,0
96755344348,GS AL MAJU,1
96773381027,PASAR MINI TAMAN PUTRA,0
96773820967,PETRONAS CEMPAKA SARI ENT,2
96802859218,SHELL TECK LEE ENT - SELECT,0
96803299225,KEDAI RUNCIT HONG KEE,1
96832781972,REST NAZNISHAMAJU,0
96852586337,PETRONAS ARH DAGANG VENTURE,4
96862269208,FAIROZA BOOK STORE,1
96862709350,NAA ZEEF ENTERPRISE-BHP,2
96863149493,BAN SOON HENG TRADING,0
96912892093,KEDAI MAKANAN SALAK SELATAN,0
96915093388,ABDUL AZEEZ ABDUL SALAM,0
96945473812,SUN SHINE MAG RESOURCES SDN BHD,0
96974978200,STESEN MINYAK CHANG YOONG SENG (OKR),0
97009772723,KEDAI RUNCIT NANDING,0
97021665953,RESTORAN HJ TAPAH,0
97050741362,PASARAYA AIK SING,0
97079821127,SHELL CENTREPOINT,0
97094362643,JAHABAR STORE (RAASI ENT),0
97109786653,MONIR MAJU ENTERPRISE,0
97112871602,GREAT OCEAN REST,1
97131382325,REST SING SEONG TECK MUI,0
97131823078,BHP NEW CENTURY SERVICE,0
97169731577,BHP-HANDAYANI SB,2
97214261467,REST ARJ,0
97242924712,REST FOO JIN,2
97247334817,PASAR MINI R & F,0
97302469567,PASAR HARIAN KBC,2
97338205228,REST UMA RANI,1
97353648593,RESTORAN BO BO,0
97397779243,K R RASA SAYANG,2
97415434303,KEDAI KOPI NAM FENG,1
97441919893,REST MAKANAN LAUT FOOK KEE,4
97454281067,NRG RESOURCES - SHELL,2
97466643025,UKD INFO SYSTEM SDN BHD,2
97578377692,PASAR MINI AIK SING,2
97609745563,KEDAI UBAT KEN CHONG,1
97619466208,KEDAI KOPI KONG HING,0
97630071100,CHIN CHERN AUTO CENTRE SDN BHD,0
97703437373,FALA GLOBAL ENTERPRISE,2
97710952342,PASAR MINI PERMATA,1
97738362325,K MAKANAN U YI BARU,0
97743225788,RESTORAN VARGINA,0
97768871503,BHS MULTI ENTEPRISE,4
97801154512,RESTORAN AL-SARIFA SDN BHD,0
97802039053,PETRONAS YUSZHA ENT,0
97815749950,PASARAYA B&O,0
97826807825,KEDAI RUNCIT WANGSA,0
97830788813,RESTORAN WANG CHUANG,1
97886973613,3399 WEI SEONG RESTAURANT,0
97888301008,CALTEX MIEZA SERVICES ENT - STAR MART,2
97896708052,ARGYLE RESTAURANT,1
97915293325,FOOK AN MEDICAL HALL,0
97939191268,REST AL ESFAN BISTRO,1
97988323975,ZUHARA ENT(SHELL SELECT),2
98004261553,RESTORAN GENTING KLANG SDN BHD,0
98046325273,KEPONG GOOD WORLD RESTAURANT,0
98078654053,STESEN SERVICE E&C SDN.BHD,0
98100800128,RESTORAN TAI SAN YUAN,4
98114974928,N KAS ENTERPRISE,0
98169025747,NZ RETAIL KL SDN.BHD,0
98195613577,RESTORAN NURIN,0
98200931575,PERNIAGAAN WANMAZ-BP SHOP,4
98204033807,STESYEN MINYAK JAFNI ( PETRONAS ),4
98228853427,PETRONAS AMANIS ENTERPRISE,0
98296680163,NAWSHIM IMBI CORNER,0
98314859932,NALEEM ENTERPRISE,2
98375175592,MY HERO HYPERMARKET SDN BHD,1
98422642825,REST NASI KANDAR DEEN,0
98440834238,PETRONAS M CEMERLANG PETROSERVICE,2
98527821292,PEARL CITY RESTAURANT,0
98593974908,PETRONAS MESRA KULIS MIZA SERVICES,4
98613958553,K RUNCIT CHAI,0
98641050727,RESTORAN KAYU MANIS,0
98687693512,PERNIAGAAN NORSINAH DAN ANAK,1
98756567297,RESTORAN AL-ESFAN (GOTHONG JAYA),1
98787234968,KEDAI RUNCIT SIRAJUNNOOR,2
98789901947,V MART DIAMOND SQUARE,1
98793457975,M.I CAHAYA MINI MARKET,0
98887271318,RESTORAN SRI SADAYAANDI,1
98907729427,CHEE ONN,1
99155173057,PETRON CAHAYA ERZAI ENTERPRSE,0
99164525008,RESTORAN REJAB,2
99303965882,KEDAI RUNCIT TUJUH GENERASI,0
99311096482,NZ CONVENIENCE STORE,2
99317335967,SHELL TEZZ ENTERPRISE,0
99346307572,KEDAI RUNCIT MITABU,0
99383308225,BEDAH BAHARUM,1
99398467108,SYKT PASAR KECIL THOO SENG,0
99398912975,BHP JALAN MAAROF,0
99417640292,REST JAZMIN ROSE,0
99419869852,WO DE RESTAURANT,0
99423883123,KEDAI RUNCIT NUR,0
99440382977,KEDAI UBAT KIM LOY,0
99534949075,RESTORAN PUDU,0
99645630607,KL BISTRO,0
99648755575,HAVVA MINIMART,0
99678221968,JRS MINI MARKET,0
99741187492,RESTORAN RHB,0
99749227075,HAMZAI ENTERPRISE,0
99760840378,RESTORAN SEAFOOD THIAM HUA,2
99768880753,OIL EHSAN STN (SHELL),2
99785855942,SHELL SELECT ALAF MRR 2 STATION SDN BHD,4
99851983600,VIJAYA MINI MKT,2
99853324252,KEDAI KOPI SELVAM,0
99865837438,RAHEEM ENTERPRISE,1
99944062613,RESTORAN MTK,0
99947192257,KEDAI RUNCIT BAN HONG,0
99968206850,P'RAYA & KEDAI UBAT YIN HONG,0
106943180678,Duty Free Key Account HQ,0
109325580598,Duty Free Labuan HQ,0
100134165538,PASAR MINI NATHAN,1
100165493933,K RUNCIT SIVASANGRI,0
100223240525,PETRONAS EXQ RESOURCES,4
100286377928,PAINAN BIN MAT,1
100405094218,RESTORAN NASI KANDAR IMPIAN,0
100495634557,BHP CHUA CHIN HIN,0
100544955862,JJ ALI MART,0
100586215700,GERAI MAKAN & MINUMAN RANTAU,0
100685363593,RESTORAN KASSIM 2020,0
100707802018,SHELL AROL ENTERPRISE,0
100775581237,CHUAN HIANG,1
100808805868,SHELL CHOP SIN GUAN,2
100814643193,SIN TEE HERM,0
100828114588,PETRONAS VND ENTERPRISE,4
100859102212,BHP SG LALANG,2
100910309587,ROSWEL ENTERPRISE,2
100942657783,PASAR MINI LIAN YIK SDN BHD,2
100957935122,XIN GEE RESTAURANT,0
100960631243,PERNIAGAAN AL AMIN,1
101028944983,KEDAI YU CHING,2
101057266003,KEDAI RUNCIT CHING POH,0
101285327278,RESTORAN NAMIRAH,2
101939443882,SHELL OPTIMA DNA ENTERPRISE,2
101983698575,PASAR MINI MESRA RKS,0
102094829198,SHELL N.R. TALANG ENTERPRISE,4
102106126348,REST SENG LOONG,1
102144993317,PETRONAS LAGENDA SAUJANA ENTERPRISE,4
102220036522,PASAR MINI HAFIZI,0
102568488857,SHELL SOON & COMPANY,4
102802328963,PETRON SENAWANG LINK,4
102856748543,PETRONAS BUKIT QURNIA ENTERPRISE,4
102864005575,KEDAI RUNCIT FAIZA,0
102918441475,WIN WIN SEREMBAN CAFE,1
102940219867,KEDAI RUNCIT AMINAH,0
102960639202,SHELL ANR KIOSK ENTERPRISE,4
102988321978,HIRA MINI MART (IP440777-P),0
103074116827,SU & DIN ENTERPRISE,0
103076387017,PETRON RSA S'BAN (NORTH BOUND),4
103100452568,SHELL D NOOR,2
103154496775,RESTORAN SADIQ MAJU,0
103189928392,C T GEDUNG ENTERPRISE,0
103214461537,LIEW FOOK KIANG,2
103434481403,ONE ELEVEN RESTAURANT,2
103456314323,SHELL HANZ JAYA ENTERPRISE,4
103457224078,REST BADHRIAH,0
103592822273,MANTAU MINI MART,2
103608754063,BHP PETROL SG MANGGIS,2
103671127423,KEDAI RUNCIT MURNI SATU,4
103731242137,RESTORAN B.P HASAN,1
103833294857,RESTORAN I ISHAK MAJU,1
103874768107,REST ALI MAJU SDN BHD,4
104046217903,RESTORAN NUR RAHMAN,2
104131083100,SHELL WNY RESOURCES,4
104210960975,FS FAMILY STORE SDN BHD,1
104245203725,SHELL SYKT N.S. UTARA,2
104277625378,NKI BISTRO (RAHANG),1
104340199717,NZ NEWS & CONVENIENCE (DESA PALMA),2
104351620417,UNREGAL MINI MARKET,0
104380403353,RESTORAN DANIYEA CORNER,0
104420614733,WONG KEE REST,1
104427926725,BERJAYA ROS,1
104447578972,PETRONAS SHAAMELINA ID ENTERPRISE MAMBAU,2
104491003282,PERNIAGAAN ILHAM SEJAHTERA,0
104754942700,WAH LOEK WEE,4
104761808650,PETRONAS KHAZAR HOLDINGS @,0
104780118950,KIAT SIONG TRADING,0
104835059450,ULAC RESOURCES SDN BHD,0
104857955575,ABAH ENTERPRISE (CALTEX),0
104937195457,PASAR SEGAR MZA,0
105056340587,PETRONAS PEKAN NILAI,0
105095306542,ARISYA MINI MARKET,0
105215458825,PETRON BANDAR BANTING,0
105352663048,PERN. MAKMUR,0
105436681642,SHELL SJ ROUTE SDN BHD,4
105571732453,PASAR MINI TAMAN PINGGIRAN PEDAS,0
105669169667,OKK MART ENT,4
105731700223,PASAR MINI SYAHIRA,0
105814029662,PETRONAS MS PETRO TRADING,0
105857276947,D' REST BISTRO,0
106079173118,RESTORAN RAFIQ 2,0
106226618398,HAMEEDS BISTRO,1
106307295848,PD SEPANG MANAGEMENT SDN BHD,4
106481202178,RESTORAN AL JAZEERAH,0
106486739992,HARTA MUHAMMAD ENT,1
106562899537,FLORAWELL SDN BHD,0
106565669488,SHELL JIMAH STATION SDN BHD,2
106617381848,ANDULAS KEBAB,2
106647399238,RESTORAN AL TAJMAHAL (RINCHING DALAM),0
106660792975,VMAZ ENTERPRISE (WSA MARKETING),0
106683887600,DESIRAN KENANGAN SDN BHD,2
106694973908,NNINE OLD STREET RESTAURANT,2
106705136863,KEDAI RUNCIT SUNGAI MELUT,0
106777677457,SENANDUNG MALAM ENTERPRISE,0
106787844350,GWEE CHOO &SONS SDN BHD,2
106877056477,RESTORAN ASIK MAJU (Semenyih),0
106928844325,PETRON NILAI DESA JATI,2
106934856227,VEN MART TRADING,2
107014414225,MEDAN SELERA LUKUT,0
107093539003,PETRONAS KUARTERS KLIA,2
107100481168,RAJBARI ENTERPRISE,2
107139361450,RESTORAN AL TAJMAHAL (SG LALANG 2),1
107162044873,KEDAI RUNCIT NASHIRA GADONG JAYA,2
107199084193,STESYEN MINYAK BONDA (PETRONAS),2
107382523075,BHPETROL JALAN PD-SEREMBAN,0
107704382578,FA PADU LEGACY,0
107802798808,MIZANA M MART,0
107822301697,PETRON - IMAN FUEL RESOURCES,0
107897543650,NSK TRADE CITY (NS2) SDN BHD,0
108153190525,SHELL METRO DATA,2
108162492475,SHELL PERSIARAN SENAWANG SATU,0
108262048378,BHP CHIN FATT SERVICE STATION,0
108374219900,RESTORAN AL TAJMAHAL (TMN IMPIAN),2
108404949203,RESTORANT EHSAN MAJU SDN BHD,0
108406346093,PETRON JIARA MAJU (LABU),4
108442202683,SHELL WINNING HALLMARK,2
108584290288,PETRON JALAN LABU SPUR,0
108666790342,KEDAI MAKAN MINUMAN 666,4
108738129193,RESTORAN RAI RAIH,0
108816022502,RESTORAN AL FIDHA MAJU,0
109080694700,CHAT STREET KOPITIAM,0
109190952838,5 PETROL NILAI,0
109254049273,CHONG SAI GEI SDN. BHD.,0
109255451623,AFEQ KUN ENTERPRISE,0
109366265713,PETRONAS MNR SYNERGY,2
109402748458,Balyan 2,2
109442980075,SP ZEMART SDN BHD,1
109896798628,SHELL CT NORHALIZA,2
110000432600,RAHIMA MINI MARKET,0
110268888502,FATIMAH HASSAN ULLAH ENTERPRISE,1
110338872163,PETRONAS SUNGAI MANGGIS,0
110464334662,RESTORAN ALI MAJU SDN BHD,1
110472795373,PETRON NILAI INTI,0
110556009622,PETRONAS DFF PRIMA ENTERPRISE,4
110622791725,RESTORAN THOULAT MAJU,0
110779008847,WIN WIN CAFE (N-NINE FOODCOURT),2
110861396572,BHP KUALA KLAWANG,2
111094130593,AIRAZ LEGACY (PETRONAS),2
111218135093,PASARAYA ZEMART,0
111234642808,CHOP LIAN CHONG,1
111242661283,CARTEL GLOW (M) SDN BHD (592904-P)SMR,2
111313896892,PASAR  MINI AL JASIRA,0
111350231113,GALENA FAMILY STORE SDN BHD,0
111353534518,TIEN TIEN,0
111354950278,MALAYSIA AIRPORT NIAGA (M) SDN BHD,2
111405451603,PASAR MINI MUHABBAT,0
111597177592,PASAR MINI MARHABAH,1
111615130825,PETRON TELUK KEMANG,0
111669471775,LEE HOCK WEE,0
111707281975,CALTEX KWAN YIK SERVICE STATION,2
111741789367,PASAR MINI AMPANGAN,0
111844397600,PETRONAS GASING MEWAH,4
111943267558,POH SIONG BHP PETROL STATION,0
111946579748,KHOO GIEE SENG TRADING,2
111981597325,SYIFA STORE,0
112077687172,PETRONAS ANUGERAH ELMU,0
112123616575,Pasar Raya Grand Union,1
112130719900,SAAI RUSHAAN ENTERPRISE,0
112179028477,BHP SOON LAI,0
112191344092,CHOP GUAN HONG,0
112341554225,NEW KIM LIAN,1
112396071700,MESRA FAMILY STORE,2
112411718287,PLUS CASH N CARRY MART 2,0
112449653927,SYARIKAT VSV IBRAHIM,0
112524595618,SOON MINI MARKET,0
112559229008,PASAR MINI NORGAMIZ (SYKT AMIN),0
112588173325,SHELL WARTA POSITIF SDN BHD,2
112652718313,SHELL PELITA DAUR SDN BHD,2
112680725200,THEAN FAH ENTERPRISE,1
112699240138,KEDAI RUNCIT THONG HENG,0
112710159917,SHELL ESAF ENTERPRISE,4
112725828350,CUBA RASA SRI LEENA ABC,4
112742922428,S A KADIR,1
112758118252,SHELL AZRA GEMILANG ENTERPRISE,0
112782813650,BAN SING,0
112830787438,DUSUN JAYA,0
112925815138,KEDAI RUNCIT CEMPAKAPURI,0
113002341497,KEDAI KOPI LOW MING WAH,1
113016603932,SENG HONG MINI MARKET,1
113111234203,KEDAI RUNCIT KARUPIAH,0
113128357477,LOONG HIN RESTAURANT,2
113130260143,PETRON SENAWANG 2 (FI),0
113181162397,KEDAI UBAT KIM HUAT,4
113197815152,AL AJEEZ SDN BHD,0
113213041600,PASAR MINI SRI SEGER,0
113230172578,PETRONAS EMELIA SERVICE STATION,4
113249208518,PETRONAS KLIA 2-TERAS KEMBANG SD,2
113303469725,SELAWAH DARA TRADING,0
113348221198,RESTORAN MANNSALWA NILAI,0
113434416475,SALAM @ ENSTEK MINI MART,0
113600232037,RESTORAN KIAN HING,2
113670311200,KEDAI RUNCIT CHANDRA,0
113686523063,PERNIAGAAN WENG KENT,4
113731827043,PASAR MINI SENGODAN,0
114013390678,PETRON PERSIARAN SENAWANG,2
114047774818,KK FAMILY MART SDN BHD,1
114092195338,OWN TONG ENTERPRISE,0
114118469608,LAM HING LOONG MINI MARKET,0
114197788475,MBS SERVICE STATION (003184307-X) (PETRON AMPANGAN- EPAY),0
114253232473,RESTORAN SHAHEED DAN MOHAMED 2,1
114297214867,SHELL STESYEN MINYAK RANTAU,0
114378508952,PASAR MINI CHARUCKAA,0
114429212833,JALIL MINI MARKET,0
114600541072,KEDAI KOPI LAI SU CHIN,0
114647463325,MECCA STORE,0
114693437293,PASAR MINI CHOON SENG,1
114720259697,SHAIFUL QULLAL BIN JAMEL,1
114723133712,RESTORAN SYL,0
114791162575,PETRON LUKUT FILLING STATION( WIRA),2
114843874850,PETRON GEMILANG ENTERPRISE,0
114910501303,RESTORAN NOR FALAH,0
114911939497,SBN SRI JAYA CURRY HOUSE,0
114915774725,PASAR MINI HABIB NUR,2
114970913200,PASAR MINI E JAI,0
114990094900,PASAR MINI MULLYA RISKI,0
114998727187,HANG FUK KOPITIAM,0
115084588117,APMK ENTERPRISE,0
115103779297,CHAN PETROLEUM SDN BHD,0
115141686578,IMPIAN MINI MART,0
115160402600,NS AL- FALAH SDN BHD 1,0
115176240422,PASAR SEGAR SJA,0
115246803950,HUANG YAN FOOD COURT,0
115379348948,SHELL DYNA PETROL KIOSK,2
115478807687,CALTEX ENG SOON SERVICE STATION,2
115589367652,MSK MINI MARKET,0
115607639173,MARGINAL STORE,0
115681220698,EE FAMILY STORE EXPRESS SDN BHD (1027377-U),4
115723552702,A.L LETCHU ENTERPRISE,0
115862629328,PETRONAS DANISH DHANIA,4
115985894992,PETRON JALAN AINSDALE # TRADEN RESOURCES,4
115994082923,PASARAYA DTT (MEDAN 88),0
116040326075,PASAR MINI AL ROSIAH,0
116093324350,RESTORAN SH SEPULUH,0
116102479823,PETRONAS RASAH JAYA,0
116191644088,SRI SEROJA  MINI MARKET,1
116205142202,PETRONAS HANIDA,2
116216712638,PETRONAS NS BOLEH ENTERPRISE,0
116378276773,ABD KADIR KUNJU STORE,1
116466581593,SHELL ANN MARIAH PETROMART,0
116635563868,KEDAI RUNCIT AA SMART,0
116699809252,PETRONAS GERAK DAYA (M),4
116708988608,MAHS BISTRO SDN BHD,1
116947778575,PETRON SENDAYAN METRO PARK,4
116970993847,PETRONAS KIMIBABA PETROL STATION,2
117002434867,PASAR MINI BISMI GADONG JAYA,2
117142761662,PD FAMILY STORE SDN. BHD.,2
117195042788,SHELL ELY PETROL KIOSK,0
117231840202,KEDAI RUNCIT SHARI,0
117275423557,KEDAI RUNCIT MUZHAR (PELANGI 2),1
117294796537,CAAWANG GROUP FOOD & BEVERAGE (M) SDN.BHD. (XILLI CIRCLE RESTAURANT),0
117318046225,CAGO BUSINESS MACHINES SDN BHD,4
117333062873,SHELL NRSPRINT ENTERPRISE,0
117357285298,KEDAI RUNCIT SAFIUDEEN,4
117367943957,N NINE MINI MARKET,0
117394592722,KEDAI MAKANAN & MINUMAN MOHAMED SHARIFDE,1
117405253075,RASAH LUCKY STAR FOOD COURT,0
117413490952,KHANZA MINI MART,0
117427544468,AKHTAR ONE ENTERPRISE,0
117520124842,ARY KHAN ENTERPRISE SDN. BHD.,0
117565216450,REST MOHIDEEN,1
117643783777,PASAR SEGAR HARAPAN INDAH,0
117693265558,PASAR MINI AR SENAWANG,0
117696661748,PASAR MINI SUDESH,1
117697632097,KEDAI RUNCIT SHARI,0
117704909842,SUNCITY TRADING,0
117718010350,CEMPAKA SPEED MART,0
117866048200,KEMBANG TANJUNG MINI MART,0
117902465200,PETRON PEKAN PAROI,0
117967544243,PDM ERA ENTERPRISE,2
117972887350,STESEN MINYAK PETRON (F1),0
118109420473,ARABIAH MINI MARKET,0
118200810563,AMINUR NASRINE TRADING ( M ) SDN BHD,0
118239710683,RESTORAN NIJA NASI KANDAR,1
118291749598,PASARAYA TTJ FAMILY SDN BHD,1
118313152100,CALTEX GAMMASTAR SERVICE @,0
118354503325,PETRON TAKRIF OPTIMUM,4
118369099600,PASAR MINI AL FATIMAH NUSARI BAYU,1
118567698292,BEE HENG MINI MARKET,4
118733811668,PETRONAS EXQ RETAIL,2
118782059912,PETRONAS SYKT DAYA INSAN,2
118801556932,PASAR MINI A.S. ZAM ZAM,0
118811306042,CHUN MENG ENTERPRISE SDN BHD,2
118834218025,SYKT. A. P. MOHD SULTAN,0
118841530825,SEREMBAN LMY TRADING,4
119001981493,EMERALD SHINE MART SDN BHD,0
119037597682,PETRONAS KLIA 3,4
119046380575,CHOA ENG HONG,2
119068339225,PASAR MINI PEDAS,1
119082003407,PETRON SHAARI B. MOHD YUSOF(NILAI),2
119086395632,SHELL DALISH ENTERPRISE @,2
119099572793,SOON ANN CHAN,2
119152288727,KUALA KLAWANG SHOPPING,0
119225036338,RESTORAN IN LAI,0
119257267207,YONG KIM HOCK,0
119258732350,MUHRIZ MART (NS00227179-D) KG JIBOI,0
119273384275,PETRON IZFAZ ENTERPRISE,2
119281687432,MOHD SIDEK,0
119340306172,SHELL ALAF BERSAMA ENT,4
119350077362,K. K. LOKE HING,1
119392098037,HENG WONG TRADING,0
119456609275,PERNIAGAAN LEE SIK,1
119463941200,KEDAI SERBANEKA FATT HING,0
119520649018,SHELL AMILIA,4
119560743697,KEDAI KOPI SIN TECK HUAT,0
119586173075,OSMAN SVR STATION (PETRONAS MESRA),2
119608670548,SHELL MOHD DIAH,2
119653182652,REST SANJUNG M CORNERS,0
119732933825,KEDAI MAKANAN&MINUMAN 916,1
119749572388,PETRONAS RICH ENERGY TRADING,4
119815159157,SETOR BISMILLAH,2
119888598482,M KANAN MINI MARKET,0
119921408650,KEDAI RUNCIT YOKE BENG,0
119943447850,RESTORAN HUNG CHEOK,0
119952753898,PETRONAS MESRA RSH,0
119976265522,KEDAI RUNCIT ST,0
120202192402,PETRONAS AKUDIA ENTERPRISE,0
120211508482,PETRONAS WAWASAN KD ENT,2
120233574322,P. R. MEGA INDAH,4
